fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,wine_type
7.613769103570455,0.3351055724348967,0.47667340691543386,8.081660000805268,0.03315678344805372,42.54874206818802,186.0,0.9929040206899329,3.1564622620456406,0.40038184824698353,12.4,0
5.244524525940632,0.29770082569306583,0.31645983486138685,1.2861311314851578,0.021167867889109467,39.86131131485158,149.5693443425742,0.9880063842628615,3.327846721712871,0.59,13.461680428217765,0
5.66756451806692,0.1858754051152472,0.30973064457992394,2.4439395030482887,0.03791919337397718,18.973064457992393,71.9865322289962,0.9892910661385279,3.2375645180669204,0.3470258072267681,12.562177409665399,0
6.687844636357747,0.2551378545430988,0.38696115908943673,1.1303884091056329,0.04,44.87844636357747,147.06077681821125,0.9933602133181141,3.32,0.5806077681821126,9.715475954601404,0
6.40573954677375,0.22114790935475,0.31980868177420835,7.203826364515834,0.028248713693529166,14.846945419366666,82.96173635484166,0.9929911993616136,3.128278135967875,0.5484694541936667,10.909565911289583,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
5.401276908454809,0.4598212328163268,0.15012769084548083,2.103703034518945,0.026037030345189446,28.99872309154519,130.01021526763847,0.9895327836604315,3.389846770985423,0.7696552347172017,13.398723091545191,0
6.571041566166524,0.2928958433833476,0.29841662646660944,3.9289584338334764,0.03018542772168241,38.42083132333047,96.28958433833476,0.9903239374095498,3.2284166264666094,0.6,12.6,0
9.118845330176633,0.3937182232744558,0.5037690660353266,1.862817767255442,0.07156535990529897,6.937182232744558,16.062817767255442,0.9947318156257147,3.2062309339646733,0.7044480864687516,12.449745786195646,1
6.574488328125672,0.3587244164062836,0.28,2.441228012498387,0.025804093374994626,59.9407899062621,108.02960504686895,0.989824009514219,3.384601615156445,0.5932346498437702,12.69020466874973,0
6.568841726605122,0.2931158273394878,0.29753669064204874,3.931158273394878,0.030427410073436603,38.376834532102436,96.31158273394878,0.9903219575539446,3.227536690642049,0.6,12.6,0
5.840690788064235,0.17316483907166272,0.33819152053047846,1.8926845728129797,0.04486436403978588,96.40690788064235,170.40690788064234,0.9904196264595765,3.3646279245090667,0.885984284111208,11.777394006630981,0
6.786424583667207,0.2575564250600974,0.41728491673344154,1.6809944171340907,0.04875564250600974,40.94569833466883,121.89139666933767,0.9928875955527645,3.4656558667735067,0.4778279333867532,10.57059216493052,0
8.123749404149352,0.5138959028492422,0.36983325388658034,2.369479514246211,0.07506771081604437,7.813542163208873,16.813542163208872,0.9927732592895158,3.2018645783679114,0.7144062648962661,12.988125297925324,1
5.619215886419127,0.8442352340742617,0.05160132386826064,1.397598014197609,0.04490392056790436,12.024019858023909,87.9839867613174,0.992384307026091,3.5553561607820443,0.8165571536832396,12.886388747119785,0
7.055541895494203,0.37777709477471016,0.36694427369367755,1.0083282108103262,0.04024984632430978,34.777709477471014,112.3888547387355,0.990517195243601,3.304439663422971,0.48611145261264493,12.516656421620652,0
6.583412045227402,0.2916587954772597,0.30336481809096116,3.9165879547725972,0.02882467502498568,38.66824090454806,96.16587954772596,0.9903350708407046,3.2333648180909615,0.6,12.6,0
7.216832727827604,0.25932669088689586,0.32722775759425343,7.193266908868959,0.038588113936804516,8.722775759425346,84.10099636696562,0.9931808725825062,3.029663345443448,0.4389900363303438,11.089900363303439,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.623316224773535,0.2340357063712749,0.3034081677878429,3.675331400873051,0.04225561258408822,104.23316224773535,178.23316224773535,0.991758785540168,3.0689694261966647,0.6164133003557826,11.342602097348037,0
6.836485105645137,0.2958787235887158,0.31905446830645895,7.760123397983664,0.03108119154838905,36.04727658467705,113.95272341532295,0.9913391880845162,2.983648510564514,0.3577697869757979,12.268242552822569,0
5.6012612471475975,0.31004204157158655,0.19213453302907707,3.8384865034228834,0.0328159757972029,36.59831833713654,100.6025224942952,0.9906205044988591,3.2959831833713653,0.38008408314317316,11.840168166286347,0
8.2,0.37,0.36,1.0,0.034,17.0,93.0,0.9906,3.04,0.32,11.7,0
6.34882914422416,0.41747243310222404,0.270764465247536,11.335881550825121,0.0315117085577584,31.6411844917488,111.794077541256,0.9936945731555122,3.298705240660096,0.67235534752464,12.03884278019712,0
6.850706241738153,0.36985875165236937,0.4673022596789373,7.378884329559843,0.02155367289897561,43.190677903681184,138.61864419263762,0.9925809041661997,3.1596751435316897,0.43870057412675956,11.786016855521778,0
6.592978021469222,0.29070219785307766,0.3071912085876892,3.9070219785307767,0.027772417638385463,38.85956042938446,96.07021978530777,0.9903436802193223,3.2371912085876895,0.6,12.6,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
6.582397265766875,0.2273033258685358,0.33554305244522326,7.469662416021028,0.02273033258685358,58.97377678247144,182.40450111971964,0.9934689138951096,3.302846378313759,0.37932583146713394,11.286516629342678,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.8,0.2498154713991282,0.3928614753460886,1.8535389349043356,0.04708923155817389,34.08923155817389,104.82153688365221,0.9900981547139913,3.1433847337260836,0.4873230532547832,12.728614753460887,0
6.693492860097836,0.251815000689495,0.30934928600978356,4.444178566503607,0.05220892832518034,28.06507139902164,154.3116428669928,0.9917565742963522,3.2362328573398558,0.5834928600978359,12.23116428669928,0
6.016583080665159,0.2595261976952812,0.41715718617168707,5.16801834443148,0.027355351728539118,70.82915403325794,178.02369011523595,0.9914116081564656,3.391471558515061,0.40450112189482884,12.276309884764059,0
6.393483267499992,0.36821526107894714,0.27410763053947357,3.7048139242105123,0.03181585008026305,31.0,120.41076305394735,0.9914519234298289,3.4324364121710538,0.49470254351315784,12.106516732500008,0
6.5,0.3,0.27,4.0,0.038,37.0,97.0,0.99026,3.2,0.6,12.6,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.106160858949838,0.31465747016272433,0.29924596654588115,4.63972410488173,0.029732873508136217,34.80137947559135,100.73287350813622,0.9910130114556953,3.3439724104881727,0.535889641952692,12.313011455695351,0
6.9,0.2506032733335051,0.2902010911111684,8.05502727777921,0.03775869066659795,39.939672666649486,114.46983633332475,0.9923061979811058,3.1026874522215637,0.4877879977771479,11.908043644446735,0
6.455840727816773,0.3650248862786293,0.2259900454885483,2.0400995451145167,0.0399594027293129,34.0,129.31980090977098,0.9911600077922489,3.351777104623661,0.5102029863534355,11.550248862786292,0
6.674530709141424,0.15,0.2864419797388165,5.946075137315955,0.029322098986940826,14.322098986940825,105.71160405223671,0.9936149445441234,3.243220989869408,0.4471160405223671,10.577154442817454,0
7.0,0.1999221654225133,0.3001556691549735,8.075641263660742,0.03824358736339257,39.00778345774867,122.40155669154973,0.9926414010223947,3.080077834577487,0.40424907064795756,11.897664962675398,0
7.748250126258397,0.28741250631291987,0.3574125063129199,6.8965002525167955,0.042776248106124036,37.611875946937985,160.6981257365073,0.9939844252819771,3.25870625315646,0.3751749873741602,11.243124894784668,0
6.264618531059056,0.1786845423764136,0.3109938079059415,1.0128659887057978,0.03987134011294202,39.12865988705798,118.0321649717645,0.9888773690847528,3.311608248588225,0.3977484519764854,13.067835028235505,0
6.4350968464144005,0.16052905392432,0.35298063071712,1.7298063071712,0.036105810784864,43.0,149.298063071712,0.991849031535856,3.3849031535856,0.6549031535855999,11.175484232072,0
5.9426132779454575,0.580192043617952,0.165631981306592,3.8839462651045693,0.037719467843659024,13.284799792295466,85.85866701284088,0.992656959958459,3.3758453631043164,0.704368018693408,12.043466805136356,0
7.275841333819052,0.21603966654523687,0.31415866618094745,1.6724759985428426,0.033758413338190525,29.241586661809475,117.39603334547631,0.9915308893367334,3.3084555331633316,0.490336533527621,11.229507328719002,0
7.0,0.12,0.29,10.3,0.039,41.0,98.0,0.99564,3.19,0.38,9.8,0
6.220165650318132,0.5853870938229089,0.43966869936373454,1.9057977611346457,0.03504969509543982,28.798343496818674,76.20993901908797,0.9894339215436904,3.3118509147136805,0.42428160554082567,12.779834349681868,0
8.57154731920778,0.46165281275909237,0.4295396425610373,2.1082640637954615,0.07320188616996758,7.440377233993517,16.440377233993516,0.9936203436788347,3.205596227660065,0.7032113170198054,12.76422634039611,1
6.977901606301169,0.18178580997270943,0.3585267737534113,6.481027443562378,0.053600435065740755,41.779016063011696,123.07366131232943,0.9930363604409576,3.1011606425204676,0.48674096378070186,11.103125837261208,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
7.204503534214317,0.39370942642479523,0.29224697566554547,1.861791830802501,0.03267409269966365,25.719128041806815,73.94382560836137,0.9888939322074147,2.971796622244114,0.34831476825084084,12.994382560836137,0
5.223040716353594,0.4374079194102206,0.045472170133978695,1.4043201343162988,0.03618720582037295,42.971199104558,119.04320134316299,0.9894518416117956,3.3615840492493096,0.3321600671581495,12.076959283646405,0
6.511137506359176,0.3563847646313788,0.2294460941474485,2.0055390585255153,0.04016676564884691,34.0,129.38892188294898,0.9912961761094095,3.3597260165391316,0.5091661717557655,11.463847646313788,0
6.765598688888891,0.3178414422222205,0.4007588855555569,8.236424255555526,0.02982799344444445,30.344013111111096,110.0,0.9918773690466667,3.112681245555554,0.622681245555554,12.568802622222218,0
7.4820490647493365,0.25761822404975343,0.29340630832491466,12.573642528254837,0.0489378271325294,46.30035046249526,153.9597196300038,0.9966734236032802,2.9738091120248766,0.3683887852001517,9.814273360746302,0
6.271327990177452,0.30632868592476886,0.550629487398151,4.90209829132717,0.03765385150574859,36.0,114.24475427168207,0.990912237713584,3.2620630878892785,0.5767483441902028,12.3,0
6.6,0.2413015726188125,0.3360877727591728,1.1956489089633089,0.025739310007018016,27.956489089633088,91.08702182073382,0.9895621492626729,3.244347336344496,0.3878244544816544,12.817404364146764,0
6.976637944417473,0.2376637944417473,0.32,1.2899876904646312,0.03710012309535369,39.0,122.83312817441052,0.9918952044935297,3.1746724111165054,0.41933251269764205,11.263411293724001,0
6.521018431349099,0.29789815686509,0.27840737253963976,3.9789815686509007,0.035687972551599056,37.42036862698199,96.789815686509,0.9902789165882142,3.20840737253964,0.6,12.6,0
6.37062178132581,0.24203366400564266,0.30824871253032393,7.0384197972919536,0.028587564373483806,15.587564373483804,83.44067328011285,0.9924623785982624,3.116779801596614,0.5074015829224242,11.267227733427378,0
5.8068480789426475,0.18561602631421575,0.4023295500029901,8.123325579092153,0.03179455763172059,50.78080131571079,127.28767947371568,0.9928646771474433,3.172464105256863,0.4504096815740688,11.354784631541179,0
7.439232761431898,0.20341586274365545,0.2734158627436554,7.7936879248498245,0.09900122369376017,33.67079313718277,161.7215344771362,0.9948071037875934,3.1950618970577414,0.37721534477136204,10.622772418291037,0
5.981254918749875,0.29475957754807786,0.23860633677883175,4.042787326442337,0.027951915509615576,38.048084490384426,97.90383101923115,0.9904213936632211,3.2685574652884672,0.4857701388461308,12.21923379615377,0
6.864297217795667,0.26428111288173317,0.28249597377151653,8.77330343791642,0.03846445826693501,37.35702782204333,127.28594435591334,0.9931769220308787,3.220016104913934,0.33642972177956676,11.49636530212383,0
6.376089359903267,0.2959664773215104,0.3050726239935512,3.0357541331183713,0.022656983467526516,55.25363119967756,123.0748605340857,0.9898,3.3673184400161222,0.5288156506978362,12.816424586688163,0
7.092102873489884,0.23756656611578797,0.28677685346477627,6.021028734898832,0.07630211780032489,28.88154310234825,158.36180028607296,0.9937390635340098,3.2115794253020233,0.5930945546728698,11.387511350923056,0
5.2,0.24,0.45,3.8,0.027,21.0,128.0,0.992,3.55,0.49,11.2,0
7.6,0.2,0.3,14.2,0.056,53.0,212.5,0.999,3.14,0.46,8.9,0
6.7,0.24,0.3,3.85,0.042,105.0,179.0,0.99189,3.04,0.59,11.3,0
10.248008528510042,0.4428224890122174,0.6090952305979498,3.8711686675916304,0.08267792166897907,6.0,17.89264055632636,0.9974711686675917,3.1812424194714226,0.8173463360224688,12.458744472877404,1
7.060270802212312,0.46448390858811084,0.33140777052696424,1.669238619388534,0.03134619309694267,26.65380690305733,74.21793563435244,0.9889575600466493,3.040636184710404,0.35871742537409773,12.956412873129512,0
5.579315764590831,0.36413684708183386,0.19172630583633232,3.233359528855682,0.03347122823606113,44.896578822954154,116.47122823606112,0.9894379315764591,3.2335614118030565,0.48172630583633225,12.668973646886245,0
5.231375209037115,0.3235314067778361,0.32901867683700986,2.268692621409312,0.03721561977407213,18.313752090371146,96.94125627111345,0.9894231375209037,3.506662144636905,0.4470560305110295,13.062750418074229,0
5.416526166366837,0.38685266825541276,0.09511575143883125,1.321263212230241,0.03678736787769759,42.21263212230241,118.8031580305756,0.9892937053365107,3.35015790152878,0.3437789378597078,12.296841969424397,0
5.434703258622746,0.262367900061378,0.295029355541916,5.292498407020953,0.034664709630538935,63.161774076347335,136.32354815269466,0.9899057013470479,3.19,0.4020287183502973,12.34970644458084,0
5.52560519529972,0.3075201731766573,0.18406455416530346,3.9292737656403363,0.03185766580712979,36.69919307293371,100.45121039059944,0.99059024207812,3.296991930729337,0.3750403463533146,11.83008069270663,0
6.885356534568953,0.31487956313254506,0.4068256571454695,5.695087004633575,0.03724373935495669,26.65847834105596,110.46339133642239,0.9919507035170712,3.3912186967747835,0.5692678267284477,12.360982599073285,0
5.8863895410839415,0.2811867247717559,0.27474689908702354,4.806805229458029,0.03118672477175588,57.89875963480941,139.52531009129765,0.990201642641997,3.1671203486305353,0.40101240365190594,12.476265504564882,0
6.9937506144978405,0.17312469275107983,0.35500049159827224,6.487491397030236,0.05468753072489202,42.0624938550216,122.56254301484883,0.9931849995084017,3.1168743240523757,0.5062493855021597,11.031246927510798,0
8.057020720182361,0.19842486421883412,0.281361396100299,1.0714896399088192,0.03328510360091181,15.570207201823617,87.99572520638266,0.9904856165761459,2.9971062160547084,0.3700427479361734,11.342551800455904,0
5.873845107466548,0.3282305817544232,0.2798460143288731,1.829996032477328,0.02618461276866637,14.446161694000889,70.36922553733274,0.9900163066110488,3.3521540990289176,0.40615375895554573,11.936922553733275,0
7.3,0.19,0.27,13.9,0.057,45.0,155.0,0.99807,2.94,0.41,8.8,0
5.331063404427431,0.4137873191145138,0.0924253617709725,2.033473121399251,0.03512624397048379,43.655317022137154,118.12624397048378,0.9894131063404427,3.3163121985241895,0.3824253617709725,12.296595106641147,0
7.460887308672012,0.24782253826559758,0.40186639577234495,13.520448733604539,0.040546659894308626,43.42223350948563,146.3911269132799,0.9975777664905143,3.3078225382655977,0.6340438575067473,10.437786807588502,0
6.22425296453299,0.36939367588667527,0.24303162056662378,5.827154149003859,0.03133304347534277,19.30316205666238,85.93936758866752,0.9893587960475131,3.062433992193016,0.2812213439663665,13.339367588667525,0
6.343336726150246,0.2468045003432772,0.3125097240905825,2.4190174124910175,0.038752917227174735,23.18628448867719,73.43725689773544,0.9889293920171585,3.0781760514755576,0.33311770693206316,12.943725689773544,0
6.652632332444933,0.4098949930312772,0.2658947067022027,3.289470670220269,0.047010500696872286,28.0,82.41052932977973,0.9909101064386141,3.3387370530845812,0.5247367667555067,12.206314734577093,0
